id,genre,track_name,artist_name,valence,energy
449u2me7lmUreBa6KpXrDQ,groove,Try a Little Tenderness,Otis Redding,0.068,0.133
3kmq7N9MTjl3OCxJWszdqw,groove,Never Gonna Give You Up,Rick Astley,0.933,0.959
77Bb31csIH2V2A0jQQ2QEH,groove,Super Freak,Rick James,0.921,0.694
3ehfSaIR7ogHEBlOZGb2ul,groove,I Say a Little Prayer,Aretha Franklin,0.508,0.255
00ej6EMKgxW52Ex52CVJbg,groove,September,"Earth, Wind & Fire",0.98,0.73
1KfD2FEob4GyHCQYNc3F7S,groove,I Want You Back,The Jacksons,0.951,0.581
4b3koZFePW7UbUvIiD1Uz5,groove,Stayin' Alive,Various Artists,0.962,0.821
0XqQJqv7R6oqE17bhwoddp,groove,,,0.701,0.587
004S8bMhFQjnbuqvdh6W71,groove,Holding Out for a Hero,Various Artists,0.928,0.885
6bOMF3lZgVOFn3MN8PwPSD,groove,Every Time You Go Away (Re-Recorded / Remastered),Various Artists,0.829,0.666
4giIdAr7Plyu5LQzBOR4FP,groove,All Night Long - Single Version,Lionel Richie,0.851,0.583
4nWTTuzOtW077rV17qOOzQ,groove,Cheri Cheri Lady,Dieter Bohlen,0.863,0.836
3gsCAGsWr6pUm1Vy7CPPob,groove,Killing Me Softly With His Song,Roberta Flack,0.33,0.381
2YrB178PD0LrmFh17RSAdX,groove,Ain't Nobody - Live,Chaka Khan,0.452,0.93
5IFCyWplye09HytIP80RCF,groove,Too Close,Next,0.752,0.402
51H2y6YrNNXcy3dfc3qSbA,groove,When Doves Cry,Prince,0.84,0.989
2hJcizTwZRdosMbJddndbU,groove,(Sittin' On) The Dock Of The Bay,Various Artists,0.564,0.343
5TAf4lnZCZTLlZHNZMLFLi,groove,I Try,Macy Gray,0.736,0.642
2N5x1dQUiWbgHBGDz9P6lr,groove,Love and Happiness,Al Green,0.736,0.412
3Ap3G7vXDGgMJFOkdbmRNJ,groove,Gloria,Various Artists,0.875,0.866
4rh70QwImHLio27u6eNHUQ,groove,When A Man Loves A Woman,Various Artists,0.179,0.272
7iTa3XP8QSd5dFqr01AAV4,groove,Tell It to My Heart,Taylor Dayne,0.833,0.959
5RXrCgoku7rnTX6cbGuT3E,groove,You Spin Me Round (Like a Record),Various Artists,0.917,0.963
5tMHL3jkrbSIuJwwggTdC1,groove,These Arms of Mine,Otis Redding,0.711,0.286
5hJEuHnEoA39xpA0GDlO4t,groove,Karma Chameleon,Various Artists,0.946,0.632
6YHpaawV0C88rwt2bQE6jV,groove,Toy Soldiers,Martika,0.199,0.441
5QVX213rGhKaNwJPVJnHw4,groove,Celebration,Various Artists,0.96,0.875
29Uf1hxqLNagVglWi3VPIF,groove,Sexual Healing,Marvin Gaye,0.729,0.554
1gAHPwkHrnO6rYEsjWzd8V,groove,FUNKNROLL,Prince,0.431,0.722
7rCchsJktyFH0MB5SIpnbN,groove,I Put a Spell On You,Screamin' Jay Hawkins,0.944,0.442
2d8D7uk3tbAThjRkdfrx9c,groove,Voyage voyage,Desireless,0.838,0.913
0Xkpd7bkBgElzlFEoxrRwd,groove,Build Me up Buttercup,Various Artists,0.922,0.814
79kcd2Lp5BOT69PabXRNCa,groove,My Girl,The Temptations,0.643,0.55
34kNeqnJJqO4wDiEJdQhxo,groove,Cruel Summer,Bananarama,0.926,0.828
0q4xWbV08szzUpGPhVsrcD,groove,Kids In America,Kim Wilde,0.324,0.769
3x5sj5JncCFaS5Qux6eKyX,groove,Y.M.C.A. - Single Version,Various Artists,0.694,0.876
03atA31in9e90rnWmLTgfl,groove,I Will Survive,Gloria Gaynor,0.866,0.627
64tCsJOa1BkDS09PuqTEy6,groove,Be My Baby,Various Artists,0.823,0.619
0JMuL1ruqVGPkeZULI6toQ,groove,BREAKFAST CAN WAIT,Prince,0.691,0.534
6mz1fBdKATx6qP4oP1I65G,groove,Pony,Various Artists,0.966,0.605
0nmxH6IsSQVT1YEsCB9UMi,groove,Ignition (Remix),R. Kelly,0.807,0.527
3eizmXTqi2Ku6ZYsVtwPp6,groove,Le Freak,Various Artists,0.857,0.839
15nATIxH5WJMto7Q9zgBeI,groove,Isn't She Lovely,Manhattan Jazz Quartett,0.795,0.685
1eA8NYGMHP5LsiLVVIsTkS,groove,Talking to the Night,Various Artists,0.961,0.74
2ATDkfqprlNNe9mYWodgdc,groove,Dancing Queen,ABBA,0.677,0.93
5gf86Yzmvs5Xk45iGE10hc,groove,Play That Funky Music,Various Artists,0.888,0.923
3kkeQ4438JJmbvqsRLLCFp,groove,Respect,Various Artists,0.964,0.504
0t8Hl7fmIGYKWYOGNE2eA9,groove,What's Going On,Marvin Gaye,0.812,0.695
3zsFfaE3kejF0wUb638hix,groove,You Dropped a Bomb On Me,Various Artists,0.888,0.735
7bu1u6BGrhKfyUkVXql7ie,groove,Snowflakes,Various Artists,0.841,0.745
5KNiDBxixK061X4rtVpdtQ,groove,Total Eclipse of the Heart,Various Artists,0.19,0.723
3DP6z6rNK3pqDDy10c2oXl,groove,Rasputin,Bobby Farrell,0.897,0.756
3EPGJcUgFvMaYVj6tRJt0s,groove,How Deep Is Your Love,Bee Gees,0.643,0.363
3kAx7jil7BYTGLf3k0uKsE,groove,Hot Stuff,Various Artists,0.966,0.736
2JdzB67NvIa90K4gEZPLeX,grunge,Lump,The Presidents Of The United States Of America,0.864,0.873
1h4RHBtpFBmHoqeWlvFKRQ,grunge,Never Named,Soundgarden,0.785,0.894
22wnEMAQaNrbot1dwmeucH,grunge,Revelations,Audioslave,0.368,0.882
2VTQAjZr7FPoEJD2sNoH3o,grunge,Celebrity Skin,Hole,0.733,0.896
3eB4YDcvr8Z4WNc1oRK3cS,grunge,Around the Bend,Pearl Jam,0.52,0.378
3eLDLsoVkVh8YsPZqjCBSU,grunge,Half Ass Monkey Boy,Mother Love Bone,0.536,0.913
1iDcMugJQTaUtNM0l7myLW,grunge,Blue Flame Ford,Truly,0.208,0.794
59tm0GSryH6BozhjGOergk,grunge,So Close,Alice In Chains,0.371,0.973
3MVgLX5TBsn1xQ8gtmXhyW,grunge,Heaven & Hot Rods,Stone Temple Pilots,0.0612,0.996
4Dz0U7qR4GxIZAOGGEPuTf,grunge,What You Are,Audioslave,0.486,0.687
3KcJEOyaLDLAERlOCBhmPA,grunge,Garden,Pearl Jam,0.179,0.707
5IsAW09bflC3ddPvI4f7l7,grunge,Incessant Mace,Soundgarden,0.273,0.484
5fuilHPCSViseXRrKMEFns,grunge,Confusion,Alice In Chains,0.129,0.734
2I0r4awu38uuWfpEuH35mH,grunge,Porcelina Of The Vast Oceans - Remastered 2012,The Smashing Pumpkins,0.0501,0.442
2jeBcSclYZHOGQ89ZyF2BN,grunge,Lizzy,Melvins,0.0894,0.294
3z5ggGtcs4t8pizW521gW9,grunge,Pretend We're Dead,L7,0.911,0.789
1YZDkJOFT8xlAXDi8lneb3,grunge,Gouge Away,Pixies,0.497,0.407
7vvC8AVnjlwJ3iD7lmWt4B,grunge,Scalpel,Alice In Chains,0.249,0.663
2s53BFN2aKtiBA93tRQtGj,grunge,Rusty Cage,Soundgarden,0.309,0.819
5gdmwS7vtRb8AGGRio84uX,grunge,Not for You - Remastered,Pearl Jam,0.13,0.676
4HHAE3GAWLuF8d8ELCbch9,grunge,No Way Out,Stone Temple Pilots,0.235,0.986
1ZoHRnS5U4m7V5pgvFiK1N,grunge,Hey Jealousy,Gin Blossoms,0.442,0.801
5EnYdTx0BWhWM5YDcPkGAa,grunge,Sickman,Alice In Chains,0.274,0.912
5TEeQ6JNjc2FzGdHq69eRE,grunge,Leave Me Out,Silverchair,0.617,0.832
6BsFOeLpPT3MEzBU2Q7Oe5,grunge,Kickstand,Soundgarden,0.737,0.909
7qQfI2F80t2MZcLLVuH6M2,grunge,Here Without You,3 Doors Down,0.246,0.55
3k9qjgu8zVKTEuJVJIYyc0,grunge,Just Breathe,Pearl Jam,0.302,0.349
2LtSW8kYJJRTA0s5dbOmA4,grunge,Lady Picture Show,Stone Temple Pilots,0.519,0.935
0o995gJCGebaza0LWybToU,grunge,Doesn't Remind Me,Audioslave,0.232,0.768
6QHIhlLTb02tvEPtZZtXXw,grunge,On A Plain,Nirvana,0.637,0.793
0vQDhuk73PvmaloRibUiQr,grunge,All Secrets Known,Alice In Chains,0.313,0.82
1OCDCVzQVxVm2HceeEJTzm,grunge,Grease Box,Tad,0.681,0.851
7niLUfkxe4ebzVSID6uE1m,grunge,Full On Kevin's Mom,Soundgarden,0.163,0.958
1chdbWCaBaoQUQLWEfew5l,grunge,Love Boat Captain,Pearl Jam,0.176,0.728
4OIpGuYJ6ph56K5GTOqjU7,grunge,Tomorrow,Silverchair,0.55,0.736
16x4zrgor3ewwEbPgSrTAB,grunge,Creep,Stone Temple Pilots,0.161,0.563
62ZQ7zRKPCsuo58IDxZji0,grunge,Love Buzz - Live at Pine Street Theater,Nirvana,0.842,0.957
3AuMNob55QmCl7ahpv23Pd,grunge,Mayonaise,The Smashing Pumpkins,0.0882,0.528
33iv3wnGMrrDugd7GBso1z,grunge,My Own Worst Enemy,Lit,0.741,0.946
6lysobKPEYLbstdZs0F0VL,grunge,This Is Shangrila,Mother Love Bone,0.309,0.759
4hmtCJAsVnaV3g6qkCsJ5b,grunge,Brother,Alice In Chains,0.218,0.438
4WHPvI0UcOhJo8LzPxHf2w,grunge,"Push Me, Pull Me",Pearl Jam,0.127,0.954
3zOvCNuRh0hX0Bua4eWJbs,grunge,Low,Cracker,0.444,0.676
1XloYX19Uby44kBAMQ2JDK,grunge,Confusion Au Go Go,Love Battery,0.27,0.959
4YPhn26bIFm2KUkL1VLzQG,grunge,Say It Ain't So,Weezer,0.459,0.435
4BL79Qie6r0TkXuNQLC8gQ,grunge,Control,Puddle Of Mudd,0.635,0.914
0wzRcekWyVCSyPtlPOeJau,grunge,Go With The Flow,Queens of the Stone Age,0.415,0.991
2OGO8bNQePgD7QqcA8DDz0,grunge,Johnny Guitar,Pearl Jam,0.869,0.916
53aEW0x7F1ub0gOsDSxiBF,grunge,Over Now - Unplugged,Alice In Chains,0.25,0.561
4kSIqv25W9sPsfG45rt9kh,grunge,Artifical Red,Mad Season,0.484,0.314
50AwZsz8Muj0bT7hQCasBp,grunge,Easy,Faith No More,0.356,0.46
5zYP7plzCFop1pTDVi450C,grunge,School - Remastered,Nirvana,0.0954,0.964
5TueANzTWrwx3D62KbwLaM,grunge,Geek U.S.A.,The Smashing Pumpkins,0.303,0.925
3AHRuHNJDNNuVPKFzYWl9Y,grunge,One Minute Of Silence,Soundgarden,0.00524,0.332
4EiLHuUSKTlaGmdR17J2tc,grunge,Nearly Lost You,Various Artists,0.481,0.908
4E938GnJH2e4dtImtRpjpX,grunge,Life Wasted,Pearl Jam,0.497,0.958
5dsYVdaWnWIRm419kNBbag,grunge,Can't Change Me,Chris Cornell,0.548,0.829
02BSpb2sKuFgs0Go3LRbTj,grunge,Thirty-Three - Remastered 2012,The Smashing Pumpkins,0.0802,0.333
6YZVof4lOcfMub41xPFbm0,grunge,Blew - Remastered,Nirvana,0.588,0.923
6ZXMvXg2zm5JfZJCBzjLI4,grunge,The Sound of Winter,Bush,0.271,0.797
1EzeXGaZdqsA4Nst1AIAL2,grunge,Bullet With Butterfly Wings,The Smashing Pumpkins,0.555,0.705
67ZyR9O1xkr9p91Vmews3V,grunge,Black Hole Sun,Soundgarden,0.193,0.717
5gw55IexPLnJMXaGs8s4Tc,grunge,I Don't Know Anything,Mad Season,0.436,0.899
0zwjhaBWQEs7LUkuIZFRtl,grunge,Whipping - Remastered,Pearl Jam,0.452,0.986
0xcgo6CeSwA6Xls7kp5EGP,grunge,Junkhead,Alice In Chains,0.202,0.551
3bwAS8cN7Xtzvv5UurJOOX,grunge,I Am the Highway,Audioslave,0.2,0.662
3Fg4SlOiqKDodVJbAM2Gut,grunge,Suck You Dry - 2008 Remaster,Mudhoney,0.513,0.98
6qBSeft0cJFs5N0RGpbstt,grunge,For Celebrations Past,Screaming Trees,0.574,0.972
6blFfQTsMTc2UmrOBi21fr,grunge,Fresh Tendrils,Soundgarden,0.547,0.814
6AZg0e6Hq9s8a10jnQC8PS,grunge,Man Of The Hour,Various Artists,0.0791,0.283
1WWgMk8nD79p8VeKFGYrOw,grunge,Bullet In The Head,Rage Against The Machine,0.397,0.855
4mowY9qCyblJrQ3eS1r9wt,grunge,"Heart-Shaped Box - Live In Los Angeles, CA. / 1993",Nirvana,0.263,0.799
0IgJpBYqo0luayaP2gQ8Ot,grunge,God Smack,Alice In Chains,0.246,0.928
4XJq0ehSP5HXTUun2m4njP,grunge,Rhinosaur,Soundgarden,0.731,0.775
74EV0g12ihUoOUXMprFpZB,grunge,Losing My Religion,R.E.M.,0.82,0.841
0hbds76eofToTXy335KQiR,grunge,Stupidmop - Remastered,Pearl Jam,0.291,0.794
10WCKBnkEJphd2EsTvNDGH,grunge,Israel's Son,Silverchair,0.448,0.838
5le0k7yvbMCHH2Xa1tEpAL,grunge,Billie Jean,Chris Cornell,0.411,0.637
6R4kW0PiMzn6hgQjP9rSAp,grunge,Phantom Limb,Alice In Chains,0.334,0.873
6ajN5KSFABWad7y62UKyaR,grunge,Bone China,Mother Love Bone,0.118,0.446
4Pd29XwNou8SVdjcoVR4WP,grunge,In Hiding,Pearl Jam,0.392,0.753
74vnyDLooRpiQjxCOA88qH,grunge,Here Comes Sickness,Mudhoney,0.379,0.768
4jI15xh4txiG1emdIhw2lk,grunge,Art School Girl,Stone Temple Pilots,0.893,0.718
4ccNZzUTggy51RFvIzYRhT,grunge,Again,Alice In Chains,0.405,0.868
46jNNisjr8iE3jkNtrtWFl,grunge,Landslide,The Smashing Pumpkins,0.357,0.217
6OaCwySGYg30ncfsjKNbtM,grunge,Dumb,Nirvana,0.681,0.539
099Sw437YdMsJiukvQwjJk,grunge,This Gift,Mudhoney,0.546,0.802
5ysdxtdrZiBOrq7KG6BQEH,grunge,Witness,Screaming Trees,0.368,0.947
679zqcQuKakOGI93NPCqB8,grunge,Present Tense,Pearl Jam,0.105,0.272
4ptSL1o2pRgNvrC4wsN1Pl,grunge,No Rain - Remastered 2002,Blind Melon,0.547,0.599
7Gyxc4dmFaW8F9DoOO9idK,grunge,I Am One,The Smashing Pumpkins,0.798,0.729
3eU0KGjcpzaQ7UXGMEcOtB,grunge,The Scratch,7 Year Bitch,0.874,0.856
4PpZWJBUq6oRSm4XhtsrHl,grunge,Pure Massacre,Silverchair,0.504,0.779
4A065x9kJt955eGVqf813g,grunge,Them Bones,Alice In Chains,0.309,0.946
3odPjdX1SjxxjIr0EZjEht,guitar,Sympathy For The Devil,The Rolling Stones,0.608,0.675
4s5Rfu5ljwBx3ij5SwCDqq,guitar,The Spirit Of Radio,Rush,0.653,0.936
40NZobC8kyAi9RgVYS0Bn9,guitar,I Shot The Sheriff,Eric Clapton,0.666,0.766
0hKtqHVkSvlVRMJ00M9d56,guitar,Nemesis,Arch Enemy,0.207,0.951
3JhKgf81d6dIsS44TcezNk,guitar,The Thrill Is Gone,B.B. King,0.612,0.483
6jFOG89lRSnBD8QDExis0s,guitar,Run To You,Bryan Adams,0.647,0.798
78QroUGyTfWodx1FT63ZPa,guitar,Wild Horses,The Rolling Stones,0.189,0.318
2M5WTwqnkyz7bW6P1CiD6q,guitar,I'm Broken,Pantera,0.666,0.878
6QyBIZEvs11K9lKjyLYtv6,guitar,Take It Off,The Donnas,0.333,0.951
1Q4N1KctSE8Whoh55RK1E0,guitar,Dream On - Live Version,Aerosmith,0.171,0.667
7jxTdvTrVuqkuWwk0jXnVY,guitar,Love Struck Baby,Stevie Ray Vaughan,0.964,0.909
2ZQyksYO4zzhyHNcueL0CP,guitar,Home,Phillip Phillips,0.293,0.792
49dOnz1NuDgUNba91MudGy,guitar,That'll Be The Day,Buddy Holly,0.873,0.528
5zS9mvTXCSPToAYlSHiG4i,guitar,Juke Box Hero - 2008 Remaster,Foreigner,0.517,0.707
5mTFQUnS4PNyZ8FAKZe6wD,guitar,Mannish Boy,Muddy Waters,0.768,0.666
4mS1Su5zf50QwNcjYjYzG6,guitar,Surrender,Cheap Trick,0.861,0.954
2ZyNYdziwt0ZS9mxRiwnXM,guitar,Setting Fire to Sleeping Giants,The Dillinger Escape Plan,0.29,0.992
3clIHVzJ9J2rvvrFUKLICo,guitar,She Bangs the Drums - Remastered,The Stone Roses,0.672,0.976
4J98iztMrDccD9JNKP2DXG,guitar,Radio Song,Superbus,0.734,0.968
5yogRsv5ggT6iCnFgvdpho,guitar,Stray Cat Strut,Stray Cats,0.695,0.609
6RVhP2FB2UNWZzs9aOOCB2,guitar,Jessica - Unedited Version,Allman Brothers Band,0.845,0.857
3CeYdUfGPCjKMDYyI1PpCh,guitar,Otherside,Red Hot Chili Peppers,0.513,0.795
5oPm8ARNrh6wt32M1VvGYL,guitar,For Now,Andy McKee,0.248,0.229
4CWhc9FaMMfBTt4ANjfbOf,guitar,No More Sorrow,Linkin Park,0.409,0.934
78szDQIamtfLoNFXrSpQ3B,guitar,A Better Believer,Volbeat,0.527,0.932
3k4NN1toPhPi7idAtJSrHZ,guitar,Bodies,Drowning Pool,0.595,0.927
6s0NHplywwr1IjnQpUpWJk,guitar,Bad To The Bone,George Thorogood & The Destroyers,0.955,0.727
53VSg3XAd4XOZ07DPPhQkl,guitar,Not of This Earth,Joe Satriani,0.346,0.902
2LB1NMxd663SrbcMaTuaPR,guitar,Through the Fire and Flames - Live,DragonForce,0.231,0.99
5xtsnmk2mJpJyIPOYhgnZx,guitar,Send A Little Love Token,The Duke Spirit,0.425,0.819
6b6uLZsoGhObYexIxnRbIb,guitar,Hangar 18 - Remastered,Megadeth,0.149,0.988
5XNpdKmlLJPUbwKQceX2tW,guitar,Little Wing,Stevie Ray Vaughan,0.524,0.383
2nLtzopw4rPReszdYBJU6h,guitar,Numb,Linkin Park,0.243,0.863
7E7UH5jsEw1vhiM01EQ5gL,guitar,Excuse Me Mr.,No Doubt,0.661,0.955
51pQ7vY7WXzxskwloaeqyj,guitar,Stairway to Heaven - 1990 Remaster,Led Zeppelin,0.213,0.335
3sEoqiXNA1sjcY42cZKm6M,guitar,Keep Yourself Alive - Remastered 2011,Queen,0.597,0.736
2DbEz7cLYTUu48o5D6iCP4,guitar,Sudden Death,Megadeth,0.336,0.947
6icdgdlJ4OR8HhJif393Ff,guitar,2112 (Sililoquy) - Live,Rush,0.103,0.809
0qksx8mV28lztYIZ1om8ml,guitar,Shiver,Coldplay,0.286,0.803
3PwKz7ML8VnNAp15OzIMWG,guitar,Red House,Jimi Hendrix,0.557,0.454
07KHJvlYBeQVqrmifTEqEp,guitar,Dream On,Aerosmith,0.175,0.528
0D7L4pBEGv8ni1cRfaTdMJ,guitar,Play That Funky Music,Various Artists,0.901,0.87
7HR024DKw3SnKzCDJp3Bnf,guitar,Sweet Home Alabama,Lynyrd Skynyrd,0.91,0.606
5Ny6yVg3LRfz3jicFcIMlm,guitar,Mississippi Queen,Various Artists,0.584,0.832
5kmbjtL6Q6zkATdc02JJHv,guitar,Layla - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,0.498,0.903
6ZjnXckcWn0e05dz5wcF2y,guitar,"Last Child - 1998/Live At Yokhama Arena, Japan",Aerosmith,0.392,0.966
2NL4BBBSgypHnxUKmQdYcT,guitar,(Don't Fear) The Reaper,Blue Öyster Cult,0.559,0.931
2xYlyywNgefLCRDG8hlxZq,guitar,"Take Me Home, Country Roads - Rerecorded",John Denver,0.546,0.43
6TRuW1ZgKCCk24uCuhfo7r,guitar,Stillborn,Black Label Society,0.454,0.873
6AlUhxZG6lcSBJlFEG2Mgp,guitar,Caught In A Mosh,Anthrax,0.131,0.963
7iKqm5tT3C2lFtheKDpdF7,guitar,Filthy/Gorgeous,Scissor Sisters,0.692,0.74
6EvgWSbWmQelxrQBmhEdXh,guitar,Heart-Shaped Box,Nirvana,0.278,0.778
2loctOuEydT8m8V0XsbPsU,guitar,"American Woman - 7"" Single Version",The Guess Who,0.377,0.512
5HDvQApGjUbbIMqRBeRm2e,guitar,Couldn't Stand the Weather,Stevie Ray Vaughan,0.525,0.65
3bbUkaQYGQHkx1TJi7gPSL,guitar,Kryptonite,3 Doors Down,0.514,0.87
62BI50DjdA7kp26UVoY9wP,guitar,Modern Day Cowboy,Tesla,0.289,0.876
2uLadyp004HEf0BJny8Py2,guitar,Rubina,Joe Satriani,0.479,0.497
1Dr1fXbc2IxaK1Mu8P8Khz,guitar,When I Come Around,Green Day,0.814,0.909
7L93LSO3OdanSKaf2Ncf7i,guitar,Same Old Song and Dance,Aerosmith,0.583,0.839
3LnObcchBMj4rgUP8Fiosv,guitar,Heaven Tonight,Various Artists,0.386,0.946
0B6uxTg34PpMBFhA4fKsAU,guitar,Fury Of The Storm,DragonForce,0.197,0.911
7ba7mwoleFlwmOiuqw8XNf,guitar,Unskinny Bop,Poison,0.652,0.926
2dzMbi6uW2EE4cgzxf8vcO,guitar,Beat It - Single Version,Michael Jackson,0.909,0.806
0d28khcov6AiegSCpG5TuT,guitar,Feel Good Inc.,Gorillaz,0.772,0.705
18PbKNh8nuvrsq54GpCkoK,guitar,Creep - Acoustic,Radiohead,0.151,0.234
4Z4ZLBzCXSlHSCaxZ3WS7p,guitar,Run to the Hills - 1998 Remaster,Iron Maiden,0.471,0.951
3L8WgDYS5TtwbyxOPSAiFf,guitar,Paranoid,Black Sabbath,0.379,0.668
1c7UYTut2SBOPq64o2t0uN,guitar,Why Georgia,John Mayer,0.369,0.639
3QwDN08fGnGfRrsn5wLTej,guitar,Cold Shot,Stevie Ray Vaughan,0.674,0.553
5yAu1JU1bfPSbU0KUMp6Ha,guitar,Call Me The Breeze,Lynyrd Skynyrd,0.854,0.699
3nnetPfw9zpoL6ZYkCzmw3,guitar,20th Century Boy,T. Rex,0.713,0.974
6SpLc7EXZIPpy0sVko0aoU,guitar,Misery Business,Paramore,0.731,0.906
0NzSlcBUNgYkhbaL20cljR,guitar,Mister Sandman,Chet Atkins,0.468,0.368
0melIwOKh1JH4RjI1Is10w,guitar,No One Knows,Queens of the Stone Age,0.67,0.583
5DGSMy8ta36vx5Vwu1QFAH,guitar,Deadfall,Snot,0.579,0.977
505lCWNDROW6OMK02H8SPw,guitar,Lonely Is The Night,Billy Squier,0.699,0.676
671vZdjEOtml0luFydgvKU,guitar,Far Beyond The Sun,Yngwie Malmsteen,0.499,0.764
0Qw7qGuXlVBZLcfoQ17yZn,guitar,Old Pine,Ben Howard,0.226,0.358
1hKdDCpiI9mqz1jVHRKG0E,guitar,Enter Sandman,Metallica,0.635,0.824
0Tel1fmuCxEFV6wBLXsEdk,guitar,Kiss Me,Ed Sheeran,0.182,0.227
3Jc0ABqhf9yMLn8bbAdmKX,happy,Wake Me Up - Acoustic,Aloe Blacc,0.344,0.593
0GNI8K3VATWBABQFAzBAYe,happy,Stay,Rihanna,0.125,0.31
0gsIQwgHmi1DGv1n2IipUr,happy,Move,Little Mix,0.765,0.741
6SlZp9UeLRIuw92j96dcjU,happy,Changing of the Seasons,Two Door Cinema Club,0.592,0.869
5JLv62qFIS1DR3zGEcApRt,happy,Wide Awake,Katy Perry,0.575,0.683
6vvYOBxKmCvUSEQgxdZiAq,happy,Lovefool - Radio Edit,The Cardigans,0.937,0.688
29yLZTWlWFtAKjVpMQzTEK,happy,I Lived,OneRepublic,0.323,0.849
0cx32rX0uZvcJUP92Wkj2y,happy,Wouldn't It Be Nice - Remastered 1999,The Beach Boys,0.693,0.543
4O594chXfv4lHvneDP0Ud0,happy,Animals,Maroon 5,0.358,0.75
7B1Dl3tXqySkB8OPEwVvSu,happy,We'll Be Coming Back (feat. Example),Calvin Harris,0.571,0.952
0AhRPDuVwHkLAACbPXidb3,happy,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,0.152,0.783
0HLWvLKQWpFdPhgk6ym58n,happy,Who Says,John Mayer,0.367,0.509
099TPpEaCSjEwysWZeTZv1,happy,You Know Me,Air Traffic Controller,0.825,0.861
6ich2xMH5AR39V85miIAN8,happy,I Don't Want to Be,Gavin DeGraw,0.462,0.862
51qT7GJC1ycvGmcS7Iy3AW,happy,Come Home,CHAPPO,0.698,0.891
7Hv89f7Dpm5Hce1XkBbjQZ,happy,On The Floor - Radio Edit,Jennifer Lopez,0.462,0.68
1PmXm1881bonBI1AlG5uaH,happy,"Livin' in the Sunlight, Lovin' in the Moon Light",Tiny Tim,0.86,0.276
6zJms3MX11Qu1IKF44LoRW,happy,Us,Regina Spektor,0.12,0.305
7q4MJZSiqPC16dbhQWxugv,happy,Cape Cod Kwassa Kwassa,Vampire Weekend,0.794,0.518
5WLhAmEGwePI2RD9ZECTw7,happy,Pack Up,Eliza Doolittle,0.917,0.775
0ZFqkCpQ7YrKAm0528LREE,happy,Young Blood,The Naked And Famous,0.463,0.819
7cvxrDu7VIhVSOFRNgPegv,happy,Break Free,Ariana Grande,0.316,0.698
7BXToqZFtclAj6mshYWena,happy,Jungle Drum,Emilíana Torrini,0.845,0.881
6mnjcTmK8TewHfyOp3fC9C,happy,Die Young,Kesha,0.801,0.7
4HRa9ZWcmZ8JD7UySPu0wT,happy,Don't Stop (Color on the Walls),Foster The People,0.79,0.948
0mvkwaZMP2gAy2ApQLtZRv,happy,It's a Beautiful Day,Michael Bublé,0.78,0.795
3Zuf70897YkrVRAsrBMMSF,happy,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",Various Artists,0.774,0.753
6RX5iL93VZ5fKmyvNXvF1r,happy,Irreplaceable,Beyoncé,0.509,0.694
74reD6Vha9tSy1ReFmyW40,happy,This Head I Hold,Various Artists,0.962,0.873
6SKwQghsR8AISlxhcwyA9R,happy,Marry You,Bruno Mars,0.452,0.82
5RBx3tM9hmVJAOnSUHIWkn,happy,Rock & Roll,Eric Hutchinson,0.901,0.767
4B2jOTUZBnlrjLHK1ertFR,happy,Brown Eyed Girl,Van Morrison,0.899,0.586
2wi3pClieQiFX7gxCZbuJP,happy,Bang Bang,will.i.am,0.739,0.658
3kb38wezoUA8ki5jPYy3t5,happy,Little Secrets,Passion Pit,0.666,0.786
7tg0OrYieTMcQmxIczNMqE,happy,Fine By Me,Andy Grammer,0.863,0.801
3cySlItpiPiIAzU3NyHCJf,happy,Problem,Ariana Grande,0.627,0.798
5tdKaKLnC4SgtDZ6RlWeal,happy,How Will I Know,Whitney Houston,0.928,0.544
4rlWtsOCfxD8u1aCbbaHHp,happy,Life Is A Highway,Rascal Flatts,0.581,0.933
4lAdOkj9Pj1952EYIKZmxg,happy,C'Mon,Kesha,0.286,0.781
0weAUscowxeqDtpCgtbpgp,happy,Gettin' Jiggy Wit It,Will Smith,0.858,0.874
6GpcFTcLIc0eeR7Q7dVMXZ,happy,Wasted,Tiësto,0.375,0.832
6kcuYyyU2tPxGP3PDVWYJT,happy,Summer Paradise (feat. Sean Paul) - Single Version,Simple Plan,0.751,0.822
1EzaEQ1hUWj7NWphY5Allw,happy,Mmm Yeah,Austin Mahone,0.977,0.939
3IPnBzGRMg6BfViFxxa0Gq,happy,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",Various Artists,0.537,0.637
6o1nYsoWYTanzUdHidFDg8,happy,Another Sunny Day,Belle and Sebastian,0.833,0.776
5PsMbxhgWpJMsouEfDTX6r,happy,Locked out of Heaven,Bruno Mars,0.867,0.698
142rTdgKhe55q9LdSU4cYF,happy,Marry Me,Jason Derulo,0.23,0.631
7nVzOpFNZVFZtbq3OGJHX9,happy,Sexual Healing,Marvin Gaye,0.717,0.602
2UVLuddklEVak5PXgC7baA,happy,Groove Is in the Heart,Deee-Lite,0.924,0.881
4lY95OMGb9WxP6IYut64ir,happy,Shake It Out,Florence + The Machine,0.221,0.804
